Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Season,RoundNumber,RaceName
0 days 01:23:15.679000,22.0,57.0,987.2,False,31.5,236,2.0,2025,14,Hungarian Grand Prix
0 days 01:24:15.673000,22.0,58.0,987.1,False,31.6,260,2.4,2025,14,Hungarian Grand Prix
0 days 01:25:15.683000,22.0,58.0,987.0,False,31.5,245,2.5,2025,14,Hungarian Grand Prix
0 days 01:26:15.664000,22.0,58.0,987.0,False,31.7,284,1.7,2025,14,Hungarian Grand Prix
0 days 01:27:15.668000,22.0,58.0,987.0,False,31.8,252,1.7,2025,14,Hungarian Grand Prix
0 days 01:28:15.678000,22.0,58.0,987.0,False,31.5,267,2.8,2025,14,Hungarian Grand Prix
0 days 01:29:15.669000,22.0,58.0,986.9,False,31.5,239,3.2,2025,14,Hungarian Grand Prix
0 days 01:30:15.679000,22.0,58.0,986.9,False,31.8,257,3.0,2025,14,Hungarian Grand Prix
0 days 01:31:15.676000,22.0,58.0,987.0,False,31.8,258,2.1,2025,14,Hungarian Grand Prix
0 days 01:32:15.686000,22.0,58.0,987.0,False,31.9,235,2.5,2025,14,Hungarian Grand Prix
0 days 01:33:15.693000,22.1,57.0,986.9,False,31.7,270,1.8,2025,14,Hungarian Grand Prix
0 days 01:34:15.698000,22.1,57.0,987.0,False,31.8,259,2.5,2025,14,Hungarian Grand Prix
0 days 01:35:15.698000,22.1,57.0,986.9,False,31.9,277,2.5,2025,14,Hungarian Grand Prix
0 days 01:36:15.678000,22.1,58.0,986.9,False,31.9,246,2.9,2025,14,Hungarian Grand Prix
0 days 01:37:15.682000,22.1,58.0,986.9,False,31.8,283,1.9,2025,14,Hungarian Grand Prix
0 days 01:38:15.691000,22.1,57.0,986.9,False,31.8,266,2.0,2025,14,Hungarian Grand Prix
0 days 01:39:15.682000,22.1,58.0,987.0,False,31.8,283,2.3,2025,14,Hungarian Grand Prix
0 days 01:40:15.704000,22.1,57.0,986.9,False,31.8,268,1.8,2025,14,Hungarian Grand Prix
0 days 01:41:15.682000,22.1,57.0,986.9,False,31.9,253,1.5,2025,14,Hungarian Grand Prix
0 days 01:42:15.693000,22.1,57.0,986.9,False,31.8,254,1.9,2025,14,Hungarian Grand Prix
0 days 01:43:15.698000,22.1,56.0,987.0,False,31.6,262,1.3,2025,14,Hungarian Grand Prix
0 days 01:44:15.697000,22.0,57.0,987.0,False,31.7,204,1.6,2025,14,Hungarian Grand Prix
0 days 01:45:15.689000,22.1,57.0,987.0,False,31.8,256,1.0,2025,14,Hungarian Grand Prix
0 days 01:46:15.690000,22.1,57.0,987.0,False,32.0,278,1.0,2025,14,Hungarian Grand Prix
0 days 01:47:15.699000,22.1,56.0,987.0,False,32.1,258,1.6,2025,14,Hungarian Grand Prix
0 days 01:48:15.698000,22.1,57.0,987.1,False,32.0,264,1.4,2025,14,Hungarian Grand Prix
0 days 01:49:15.700000,22.1,57.0,987.0,False,31.6,265,2.1,2025,14,Hungarian Grand Prix
0 days 01:50:15.690000,22.1,57.0,987.0,False,31.5,256,3.0,2025,14,Hungarian Grand Prix
0 days 01:51:15.691000,22.1,57.0,987.1,False,31.5,275,2.1,2025,14,Hungarian Grand Prix
0 days 01:52:15.685000,22.1,58.0,987.0,False,31.6,225,2.4,2025,14,Hungarian Grand Prix
0 days 01:53:15.699000,22.2,57.0,987.0,False,31.9,204,1.0,2025,14,Hungarian Grand Prix
0 days 01:54:15.698000,22.2,56.0,987.1,False,31.9,307,1.1,2025,14,Hungarian Grand Prix
0 days 01:55:15.700000,22.2,56.0,987.0,False,31.6,259,1.5,2025,14,Hungarian Grand Prix
0 days 01:56:15.697000,22.2,56.0,987.0,False,31.6,208,1.1,2025,14,Hungarian Grand Prix
0 days 01:57:15.692000,22.3,56.0,987.1,False,31.6,198,1.6,2025,14,Hungarian Grand Prix
0 days 01:58:15.704000,22.2,56.0,987.0,False,31.6,281,1.2,2025,14,Hungarian Grand Prix
0 days 01:59:15.737000,22.2,56.0,987.1,False,31.5,242,2.0,2025,14,Hungarian Grand Prix
0 days 02:00:15.703000,22.2,55.0,987.1,False,31.3,293,1.7,2025,14,Hungarian Grand Prix
0 days 02:01:15.700000,22.1,55.0,987.0,False,31.2,268,1.8,2025,14,Hungarian Grand Prix
0 days 02:02:15.759000,22.1,56.0,987.1,False,31.0,258,3.0,2025,14,Hungarian Grand Prix
0 days 02:03:15.694000,22.1,56.0,987.1,False,30.9,266,2.1,2025,14,Hungarian Grand Prix
0 days 02:04:15.710000,22.1,56.0,987.0,False,31.2,274,1.4,2025,14,Hungarian Grand Prix
0 days 02:05:15.720000,22.0,56.0,987.0,False,31.1,289,1.8,2025,14,Hungarian Grand Prix
0 days 02:06:15.704000,22.0,56.0,987.1,False,31.3,259,1.2,2025,14,Hungarian Grand Prix
0 days 02:07:15.711000,22.0,56.0,987.1,False,31.3,199,1.2,2025,14,Hungarian Grand Prix
0 days 02:08:15.711000,22.0,56.0,987.2,False,31.0,166,0.9,2025,14,Hungarian Grand Prix
0 days 02:09:15.703000,22.0,56.0,987.1,False,31.0,260,1.1,2025,14,Hungarian Grand Prix
0 days 02:10:15.721000,22.0,56.0,987.1,False,30.7,213,2.2,2025,14,Hungarian Grand Prix
0 days 02:11:15.706000,22.0,56.0,987.2,False,30.8,284,1.2,2025,14,Hungarian Grand Prix
0 days 02:12:15.706000,22.0,56.0,987.2,False,31.0,204,0.8,2025,14,Hungarian Grand Prix
0 days 02:13:15.713000,22.0,55.0,987.3,False,30.9,277,2.0,2025,14,Hungarian Grand Prix
0 days 02:14:15.731000,22.0,57.0,987.3,False,30.7,254,2.6,2025,14,Hungarian Grand Prix
0 days 02:15:15.708000,22.0,56.0,987.3,False,30.7,293,1.3,2025,14,Hungarian Grand Prix
0 days 02:16:15.712000,22.0,57.0,987.3,False,30.7,252,1.1,2025,14,Hungarian Grand Prix
0 days 02:17:15.713000,22.0,56.0,987.2,False,30.8,271,1.0,2025,14,Hungarian Grand Prix
0 days 02:18:15.705000,22.0,57.0,987.2,False,30.8,289,2.9,2025,14,Hungarian Grand Prix
0 days 02:19:15.705000,22.0,56.0,987.2,False,30.6,272,3.0,2025,14,Hungarian Grand Prix
0 days 02:20:15.724000,22.1,57.0,987.1,False,30.6,261,2.1,2025,14,Hungarian Grand Prix
0 days 02:21:15.726000,22.1,57.0,987.2,False,30.6,249,1.5,2025,14,Hungarian Grand Prix
0 days 02:22:15.715000,22.1,56.0,987.1,False,31.1,215,2.2,2025,14,Hungarian Grand Prix
0 days 02:23:15.722000,22.1,57.0,987.2,False,31.1,277,2.0,2025,14,Hungarian Grand Prix
0 days 02:24:15.728000,22.1,57.0,987.1,False,30.9,265,1.9,2025,14,Hungarian Grand Prix
0 days 02:25:15.723000,22.1,57.0,987.2,False,31.1,294,2.0,2025,14,Hungarian Grand Prix
0 days 02:26:15.720000,22.2,56.0,987.2,False,31.3,298,1.9,2025,14,Hungarian Grand Prix
0 days 02:27:15.726000,22.3,56.0,987.2,False,32.0,129,1.0,2025,14,Hungarian Grand Prix
0 days 02:28:15.719000,22.4,55.0,987.2,False,32.0,291,0.4,2025,14,Hungarian Grand Prix
0 days 02:29:15.717000,22.4,55.0,987.2,False,31.6,290,1.2,2025,14,Hungarian Grand Prix
0 days 02:30:15.722000,22.4,55.0,987.2,False,31.6,259,1.6,2025,14,Hungarian Grand Prix
0 days 02:31:15.755000,22.4,55.0,987.3,False,31.6,267,1.8,2025,14,Hungarian Grand Prix
0 days 02:32:15.743000,22.4,56.0,987.2,False,31.8,282,2.1,2025,14,Hungarian Grand Prix
0 days 02:33:15.807000,22.4,56.0,987.2,False,31.8,208,1.8,2025,14,Hungarian Grand Prix
0 days 02:34:15.778000,22.4,56.0,987.2,False,32.0,257,1.4,2025,14,Hungarian Grand Prix
0 days 02:35:15.775000,22.5,56.0,987.2,False,32.2,96,1.6,2025,14,Hungarian Grand Prix
0 days 02:36:15.778000,22.5,55.0,987.3,False,32.2,264,0.9,2025,14,Hungarian Grand Prix
0 days 00:00:58.063000,20.3,67.0,1006.6,False,28.5,227,3.5,2025,15,Dutch Grand Prix
0 days 00:01:58.072000,20.3,68.0,1006.5,False,28.4,179,3.1,2025,15,Dutch Grand Prix
0 days 00:02:58.069000,20.3,68.0,1006.5,False,28.4,212,2.4,2025,15,Dutch Grand Prix
0 days 00:03:58.065000,20.3,68.0,1006.5,False,28.7,196,2.4,2025,15,Dutch Grand Prix
0 days 00:04:58.067000,20.3,69.0,1006.6,False,28.3,251,2.1,2025,15,Dutch Grand Prix
0 days 00:05:58.073000,20.3,69.0,1006.5,False,28.3,233,2.2,2025,15,Dutch Grand Prix
0 days 00:06:58.082000,20.3,68.0,1006.4,False,27.9,225,2.5,2025,15,Dutch Grand Prix
0 days 00:07:58.081000,20.3,69.0,1006.4,False,28.2,203,1.8,2025,15,Dutch Grand Prix
0 days 00:08:58.109000,20.3,69.0,1006.5,False,28.4,221,2.8,2025,15,Dutch Grand Prix
0 days 00:09:58.112000,20.2,69.0,1006.4,False,27.7,229,3.0,2025,15,Dutch Grand Prix
0 days 00:10:58.128000,20.2,70.0,1006.4,False,27.7,233,3.3,2025,15,Dutch Grand Prix
0 days 00:11:58.119000,20.2,71.0,1006.4,False,27.7,204,1.9,2025,15,Dutch Grand Prix
0 days 00:12:58.124000,20.2,71.0,1006.4,False,28.5,208,1.1,2025,15,Dutch Grand Prix
0 days 00:13:58.142000,20.3,71.0,1006.4,False,28.5,228,1.8,2025,15,Dutch Grand Prix
0 days 00:14:58.139000,20.3,71.0,1006.4,False,28.4,198,1.7,2025,15,Dutch Grand Prix
0 days 00:15:58.158000,20.2,70.0,1006.6,False,28.2,207,1.7,2025,15,Dutch Grand Prix
0 days 00:16:58.167000,20.2,72.0,1006.4,False,28.2,176,1.8,2025,15,Dutch Grand Prix
0 days 00:17:58.179000,20.3,71.0,1006.5,False,28.2,204,2.1,2025,15,Dutch Grand Prix
0 days 00:18:58.199000,20.3,69.0,1006.5,False,28.1,205,2.7,2025,15,Dutch Grand Prix
0 days 00:19:58.201000,20.3,71.0,1006.5,False,28.1,210,2.5,2025,15,Dutch Grand Prix
0 days 00:20:58.250000,20.4,71.0,1006.5,False,28.3,222,1.9,2025,15,Dutch Grand Prix
0 days 00:21:58.250000,20.5,71.0,1006.5,False,28.0,221,3.1,2025,15,Dutch Grand Prix
0 days 00:22:58.259000,20.5,72.0,1006.4,False,28.0,219,2.7,2025,15,Dutch Grand Prix
0 days 00:23:58.256000,20.5,71.0,1006.4,False,28.4,233,2.7,2025,15,Dutch Grand Prix
0 days 00:24:58.269000,20.4,72.0,1006.3,False,28.6,182,1.6,2025,15,Dutch Grand Prix
0 days 00:25:58.258000,20.5,71.0,1006.3,False,28.8,205,2.4,2025,15,Dutch Grand Prix
0 days 00:26:58.255000,20.4,71.0,1006.4,False,28.8,203,1.4,2025,15,Dutch Grand Prix
0 days 00:27:58.264000,20.4,70.0,1006.3,False,28.7,234,1.9,2025,15,Dutch Grand Prix
0 days 00:28:58.291000,20.4,71.0,1006.3,False,28.2,193,1.3,2025,15,Dutch Grand Prix
0 days 00:29:58.288000,20.3,70.0,1006.3,False,28.2,201,2.0,2025,15,Dutch Grand Prix
0 days 00:30:58.291000,20.3,70.0,1006.3,False,28.2,210,2.0,2025,15,Dutch Grand Prix
0 days 00:31:58.326000,20.3,71.0,1006.3,False,28.2,207,2.5,2025,15,Dutch Grand Prix
0 days 00:32:58.318000,20.3,70.0,1006.4,False,28.2,189,2.2,2025,15,Dutch Grand Prix
0 days 00:33:58.302000,20.2,71.0,1006.3,False,28.3,225,2.0,2025,15,Dutch Grand Prix
0 days 00:34:58.349000,20.2,71.0,1006.3,False,28.3,225,2.0,2025,15,Dutch Grand Prix
0 days 00:35:58.349000,20.2,70.0,1006.3,False,28.3,205,1.5,2025,15,Dutch Grand Prix
0 days 00:36:58.345000,20.2,69.0,1006.3,False,28.6,174,1.7,2025,15,Dutch Grand Prix
0 days 00:37:58.353000,20.2,69.0,1006.3,False,28.6,174,1.7,2025,15,Dutch Grand Prix
0 days 00:38:58.350000,20.2,69.0,1006.3,False,28.7,27,1.1,2025,15,Dutch Grand Prix
0 days 00:39:58.351000,20.4,68.0,1006.3,False,28.8,255,1.9,2025,15,Dutch Grand Prix
0 days 00:40:58.385000,20.4,68.0,1006.3,False,28.8,255,1.9,2025,15,Dutch Grand Prix
0 days 00:41:58.358000,20.3,69.0,1006.3,False,29.1,122,0.7,2025,15,Dutch Grand Prix
0 days 00:42:58.349000,20.3,68.0,1006.3,False,29.1,219,2.0,2025,15,Dutch Grand Prix
0 days 00:43:58.352000,20.4,68.0,1006.4,False,29.0,262,1.7,2025,15,Dutch Grand Prix
0 days 00:44:58.352000,20.4,69.0,1006.2,False,28.9,192,1.1,2025,15,Dutch Grand Prix
0 days 00:45:58.352000,20.4,68.0,1006.4,False,28.9,232,2.2,2025,15,Dutch Grand Prix
0 days 00:46:58.348000,20.5,68.0,1006.3,False,28.9,201,1.7,2025,15,Dutch Grand Prix
0 days 00:47:58.353000,20.5,69.0,1006.4,False,29.0,233,2.4,2025,15,Dutch Grand Prix
0 days 00:48:58.361000,20.6,68.0,1006.4,False,29.1,244,1.0,2025,15,Dutch Grand Prix
0 days 00:49:58.356000,20.7,67.0,1006.3,False,29.2,239,0.8,2025,15,Dutch Grand Prix
0 days 00:50:58.342000,20.7,67.0,1006.2,False,28.8,298,1.7,2025,15,Dutch Grand Prix
0 days 00:51:58.351000,20.6,68.0,1006.3,False,28.8,200,1.7,2025,15,Dutch Grand Prix
0 days 00:52:58.367000,20.6,68.0,1006.2,False,28.8,187,1.5,2025,15,Dutch Grand Prix
0 days 00:53:58.366000,20.6,69.0,1006.2,False,28.7,187,1.0,2025,15,Dutch Grand Prix
0 days 00:54:58.389000,20.6,69.0,1006.2,False,28.7,112,1.0,2025,15,Dutch Grand Prix
0 days 00:55:58.375000,20.6,69.0,1006.2,False,29.1,190,1.1,2025,15,Dutch Grand Prix
0 days 00:56:58.420000,20.6,68.0,1006.3,False,29.3,194,1.7,2025,15,Dutch Grand Prix
0 days 00:57:58.442000,20.7,68.0,1006.4,False,29.3,226,1.2,2025,15,Dutch Grand Prix
0 days 00:58:58.438000,20.7,68.0,1006.3,False,28.9,176,2.2,2025,15,Dutch Grand Prix
0 days 00:59:58.444000,20.6,68.0,1006.3,False,28.8,204,1.4,2025,15,Dutch Grand Prix
0 days 01:00:58.449000,20.7,68.0,1006.2,False,28.8,208,3.0,2025,15,Dutch Grand Prix
0 days 01:01:58.463000,20.7,67.0,1006.2,False,27.8,243,3.2,2025,15,Dutch Grand Prix
0 days 01:02:58.464000,20.7,68.0,1006.3,False,27.5,210,2.0,2025,15,Dutch Grand Prix
0 days 01:03:58.466000,20.6,68.0,1006.3,False,27.5,210,2.0,2025,15,Dutch Grand Prix
0 days 01:04:58.465000,20.6,68.0,1006.2,False,27.7,186,2.5,2025,15,Dutch Grand Prix
0 days 01:05:58.498000,20.6,68.0,1006.3,False,27.7,204,2.1,2025,15,Dutch Grand Prix
0 days 01:06:58.493000,20.5,69.0,1006.2,False,27.5,193,2.4,2025,15,Dutch Grand Prix
0 days 01:07:58.483000,20.6,69.0,1006.3,False,27.8,211,2.2,2025,15,Dutch Grand Prix
0 days 01:08:58.494000,20.6,69.0,1006.3,False,27.7,177,2.3,2025,15,Dutch Grand Prix
0 days 01:09:58.500000,20.6,69.0,1006.2,False,27.7,205,2.7,2025,15,Dutch Grand Prix
0 days 01:10:58.485000,20.6,69.0,1006.2,False,27.7,205,2.7,2025,15,Dutch Grand Prix
0 days 01:11:58.525000,20.6,69.0,1006.3,False,27.4,192,2.5,2025,15,Dutch Grand Prix
0 days 01:12:58.475000,20.6,69.0,1006.5,False,27.3,190,1.8,2025,15,Dutch Grand Prix
0 days 01:13:58.501000,20.5,70.0,1006.4,False,27.3,206,2.1,2025,15,Dutch Grand Prix
0 days 01:14:58.532000,20.5,70.0,1006.4,False,27.3,166,1.9,2025,15,Dutch Grand Prix
0 days 01:15:58.549000,20.5,70.0,1006.5,False,27.1,195,2.8,2025,15,Dutch Grand Prix
0 days 01:16:58.548000,20.6,70.0,1006.3,False,27.1,215,2.2,2025,15,Dutch Grand Prix
0 days 01:17:58.553000,20.6,69.0,1006.3,False,27.1,210,2.3,2025,15,Dutch Grand Prix
0 days 01:18:58.551000,20.7,70.0,1006.4,False,27.2,208,2.3,2025,15,Dutch Grand Prix
0 days 01:19:58.544000,20.7,69.0,1006.4,False,27.1,197,2.2,2025,15,Dutch Grand Prix
0 days 01:20:58.576000,20.6,70.0,1006.3,False,26.7,193,2.3,2025,15,Dutch Grand Prix
0 days 01:21:58.590000,20.6,70.0,1006.4,False,26.6,190,2.7,2025,15,Dutch Grand Prix
0 days 01:22:58.607000,20.5,71.0,1006.5,False,26.6,204,3.2,2025,15,Dutch Grand Prix
0 days 01:23:58.609000,20.4,71.0,1006.5,False,26.5,190,3.0,2025,15,Dutch Grand Prix
0 days 01:24:58.618000,20.3,72.0,1006.6,False,25.9,191,3.0,2025,15,Dutch Grand Prix
0 days 01:25:58.606000,20.3,73.0,1006.5,False,25.8,212,3.0,2025,15,Dutch Grand Prix
0 days 01:26:58.623000,20.1,73.0,1006.6,False,25.9,222,3.4,2025,15,Dutch Grand Prix
0 days 01:27:58.636000,20.0,71.0,1006.6,False,25.9,194,3.5,2025,15,Dutch Grand Prix
0 days 01:28:58.626000,19.9,71.0,1006.6,False,25.8,193,3.2,2025,15,Dutch Grand Prix
0 days 01:29:58.639000,19.8,71.0,1006.5,False,25.6,172,2.8,2025,15,Dutch Grand Prix
0 days 01:30:58.653000,19.7,72.0,1006.5,False,25.7,199,3.6,2025,15,Dutch Grand Prix
0 days 01:31:58.669000,19.6,72.0,1006.4,False,25.8,200,3.5,2025,15,Dutch Grand Prix
0 days 01:32:58.683000,19.5,72.0,1006.4,False,25.6,199,3.6,2025,15,Dutch Grand Prix
0 days 01:33:58.685000,19.5,72.0,1006.3,False,25.6,201,3.4,2025,15,Dutch Grand Prix
0 days 01:34:58.682000,19.5,73.0,1006.4,False,25.8,207,3.9,2025,15,Dutch Grand Prix
0 days 01:35:58.680000,19.5,73.0,1006.4,False,26.2,202,3.0,2025,15,Dutch Grand Prix
0 days 01:36:58.700000,19.5,72.0,1006.4,False,26.2,187,3.0,2025,15,Dutch Grand Prix
0 days 01:37:58.681000,19.6,72.0,1006.4,False,26.3,175,3.4,2025,15,Dutch Grand Prix
0 days 01:38:58.694000,19.6,73.0,1006.2,False,26.7,185,3.3,2025,15,Dutch Grand Prix
0 days 01:39:58.701000,19.6,73.0,1006.2,False,27.0,189,2.5,2025,15,Dutch Grand Prix
0 days 01:40:58.679000,19.6,73.0,1006.1,False,27.1,172,2.8,2025,15,Dutch Grand Prix
0 days 01:41:58.670000,19.7,74.0,1006.0,False,27.6,200,3.9,2025,15,Dutch Grand Prix
0 days 01:42:58.730000,19.8,74.0,1006.1,False,28.4,170,3.4,2025,15,Dutch Grand Prix
0 days 01:43:58.707000,19.8,73.0,1006.0,False,28.4,179,2.9,2025,15,Dutch Grand Prix
0 days 01:44:58.715000,19.8,73.0,1005.9,False,28.0,170,3.2,2025,15,Dutch Grand Prix
0 days 01:45:58.741000,19.8,73.0,1005.9,False,28.0,177,3.1,2025,15,Dutch Grand Prix
0 days 01:46:58.747000,19.8,73.0,1005.9,False,28.0,189,2.4,2025,15,Dutch Grand Prix
0 days 01:47:58.742000,19.8,73.0,1005.8,False,28.3,171,2.6,2025,15,Dutch Grand Prix
0 days 01:48:58.744000,19.9,74.0,1005.9,False,28.8,190,2.8,2025,15,Dutch Grand Prix
0 days 01:49:58.763000,19.8,73.0,1005.9,False,28.8,177,2.6,2025,15,Dutch Grand Prix
0 days 01:50:58.717000,19.8,73.0,1005.8,False,28.5,192,2.9,2025,15,Dutch Grand Prix
0 days 01:51:58.743000,19.8,73.0,1005.9,False,28.0,178,2.1,2025,15,Dutch Grand Prix
0 days 01:52:58.777000,19.8,74.0,1005.8,False,28.0,192,2.1,2025,15,Dutch Grand Prix
0 days 01:53:58.773000,19.8,74.0,1005.8,False,28.0,208,1.9,2025,15,Dutch Grand Prix
0 days 01:54:58.775000,19.7,73.0,1005.6,False,28.0,172,2.1,2025,15,Dutch Grand Prix
0 days 01:55:58.785000,19.6,74.0,1005.8,False,28.0,170,2.0,2025,15,Dutch Grand Prix
0 days 01:56:58.776000,19.6,74.0,1005.9,False,28.0,187,2.0,2025,15,Dutch Grand Prix
0 days 01:57:58.776000,19.5,74.0,1005.9,False,28.0,186,2.3,2025,15,Dutch Grand Prix
0 days 01:58:58.764000,19.5,73.0,1005.9,False,27.9,182,2.5,2025,15,Dutch Grand Prix
0 days 01:59:58.785000,19.5,73.0,1006.0,False,27.8,205,2.0,2025,15,Dutch Grand Prix
0 days 02:00:58.765000,19.6,73.0,1005.9,False,28.0,178,2.7,2025,15,Dutch Grand Prix
0 days 02:01:58.760000,19.6,72.0,1005.8,False,28.2,152,1.5,2025,15,Dutch Grand Prix
0 days 02:02:58.779000,19.7,72.0,1006.0,False,28.3,217,2.2,2025,15,Dutch Grand Prix
0 days 02:03:58.785000,19.7,72.0,1005.9,False,28.4,205,2.5,2025,15,Dutch Grand Prix
0 days 02:04:58.797000,19.8,73.0,1005.9,False,28.4,165,2.1,2025,15,Dutch Grand Prix
0 days 02:05:58.791000,19.8,73.0,1005.9,False,28.4,182,2.1,2025,15,Dutch Grand Prix
0 days 02:06:58.786000,19.8,73.0,1005.9,False,28.5,199,2.0,2025,15,Dutch Grand Prix
0 days 02:07:58.783000,19.8,73.0,1005.8,False,28.5,172,2.2,2025,15,Dutch Grand Prix
0 days 02:08:58.793000,19.8,73.0,1005.8,False,28.8,162,2.7,2025,15,Dutch Grand Prix
0 days 02:09:58.776000,19.8,74.0,1005.7,False,29.0,176,1.3,2025,15,Dutch Grand Prix
0 days 02:10:58.783000,19.7,74.0,1005.9,False,29.0,252,1.9,2025,15,Dutch Grand Prix
0 days 02:11:58.795000,19.8,73.0,1005.8,False,28.9,261,1.0,2025,15,Dutch Grand Prix
0 days 02:12:58.781000,19.8,73.0,1005.9,False,28.9,54,0.9,2025,15,Dutch Grand Prix
0 days 02:13:58.793000,19.7,73.0,1005.9,False,29.3,156,1.5,2025,15,Dutch Grand Prix
0 days 02:14:58.793000,19.7,73.0,1005.9,False,29.1,127,1.0,2025,15,Dutch Grand Prix
0 days 02:15:58.794000,19.7,73.0,1006.0,False,29.0,176,1.3,2025,15,Dutch Grand Prix
0 days 02:16:58.793000,19.6,73.0,1006.0,False,28.5,187,2.2,2025,15,Dutch Grand Prix
0 days 02:17:58.801000,19.7,74.0,1006.0,False,28.3,189,2.0,2025,15,Dutch Grand Prix
0 days 02:18:58.795000,19.6,73.0,1006.0,False,28.0,203,2.3,2025,15,Dutch Grand Prix
0 days 02:19:58.784000,19.7,74.0,1006.0,False,27.4,173,2.1,2025,15,Dutch Grand Prix
0 days 02:20:58.786000,19.6,75.0,1006.0,False,27.9,199,1.9,2025,15,Dutch Grand Prix
0 days 02:21:58.784000,19.6,75.0,1006.0,False,27.9,213,2.0,2025,15,Dutch Grand Prix
0 days 02:22:58.796000,19.6,75.0,1006.0,False,27.9,189,1.7,2025,15,Dutch Grand Prix
0 days 02:23:58.800000,19.5,74.0,1006.0,False,27.7,176,1.7,2025,15,Dutch Grand Prix
0 days 02:24:58.803000,19.5,74.0,1006.1,False,27.7,214,2.4,2025,15,Dutch Grand Prix
0 days 02:25:58.798000,19.5,75.0,1006.0,False,27.9,184,1.6,2025,15,Dutch Grand Prix
0 days 02:26:58.798000,19.5,74.0,1006.1,False,28.0,155,1.7,2025,15,Dutch Grand Prix
0 days 02:27:58.804000,19.4,75.0,1006.0,False,28.0,189,1.6,2025,15,Dutch Grand Prix
0 days 02:28:58.803000,19.4,75.0,1006.0,False,28.0,189,1.6,2025,15,Dutch Grand Prix
0 days 02:29:58.823000,19.4,74.0,1006.0,False,28.0,179,1.3,2025,15,Dutch Grand Prix
0 days 02:30:58.820000,19.5,74.0,1006.0,False,28.0,170,1.2,2025,15,Dutch Grand Prix
0 days 02:31:58.803000,19.5,74.0,1006.1,False,27.6,152,1.2,2025,15,Dutch Grand Prix
0 days 02:32:58.841000,19.4,75.0,1006.0,False,27.6,208,1.5,2025,15,Dutch Grand Prix
0 days 02:33:58.842000,19.4,74.0,1006.0,False,27.7,187,1.8,2025,15,Dutch Grand Prix
0 days 02:34:58.851000,19.4,74.0,1006.0,False,27.7,220,1.4,2025,15,Dutch Grand Prix
0 days 02:35:58.875000,19.4,73.0,1006.0,False,27.6,102,1.8,2025,15,Dutch Grand Prix
0 days 02:36:58.874000,19.5,74.0,1005.9,False,27.6,159,1.2,2025,15,Dutch Grand Prix
0 days 02:37:58.902000,19.6,73.0,1005.8,False,28.1,169,1.1,2025,15,Dutch Grand Prix
0 days 02:38:58.917000,19.6,73.0,1005.8,False,28.5,156,0.8,2025,15,Dutch Grand Prix
0 days 00:00:18.360000,26.0,44.0,997.5,False,43.5,263,2.5,2025,16,Italian Grand Prix
0 days 00:01:18.329000,26.1,44.0,997.4,False,43.6,246,1.6,2025,16,Italian Grand Prix
0 days 00:02:18.345000,26.1,45.0,997.3,False,43.7,210,1.5,2025,16,Italian Grand Prix
0 days 00:03:18.345000,26.1,45.0,997.4,False,43.7,202,1.5,2025,16,Italian Grand Prix
0 days 00:04:18.355000,26.0,43.0,997.4,False,43.7,182,1.7,2025,16,Italian Grand Prix
0 days 00:05:18.346000,26.0,44.0,997.4,False,43.9,239,1.2,2025,16,Italian Grand Prix
0 days 00:06:18.351000,25.9,45.0,997.5,False,43.9,302,1.6,2025,16,Italian Grand Prix
0 days 00:07:18.351000,26.0,44.0,997.4,False,43.9,97,0.9,2025,16,Italian Grand Prix
0 days 00:08:18.364000,26.1,43.0,997.3,False,43.6,196,0.5,2025,16,Italian Grand Prix
0 days 00:09:18.379000,26.1,44.0,997.3,False,43.3,255,0.8,2025,16,Italian Grand Prix
0 days 00:10:18.408000,26.1,43.0,997.2,False,43.6,0,0.4,2025,16,Italian Grand Prix
0 days 00:11:18.402000,26.1,43.0,997.2,False,43.7,101,0.0,2025,16,Italian Grand Prix
0 days 00:12:18.399000,26.0,44.0,997.3,False,44.4,151,0.9,2025,16,Italian Grand Prix
0 days 00:13:18.411000,26.1,43.0,997.2,False,44.9,108,2.0,2025,16,Italian Grand Prix
0 days 00:14:18.400000,26.1,44.0,997.3,False,44.9,177,1.0,2025,16,Italian Grand Prix
0 days 00:15:18.396000,26.1,44.0,997.2,False,44.8,211,1.5,2025,16,Italian Grand Prix
0 days 00:16:18.395000,26.3,44.0,997.1,False,44.8,244,1.1,2025,16,Italian Grand Prix
0 days 00:17:18.409000,26.3,44.0,997.2,False,44.3,0,0.9,2025,16,Italian Grand Prix
0 days 00:18:18.456000,26.3,43.0,997.2,False,44.0,205,1.3,2025,16,Italian Grand Prix
0 days 00:19:18.456000,26.4,44.0,997.2,False,44.1,199,1.9,2025,16,Italian Grand Prix
0 days 00:20:18.462000,26.4,43.0,997.2,False,44.1,190,2.3,2025,16,Italian Grand Prix
0 days 00:21:18.469000,26.5,43.0,997.1,False,44.3,239,1.5,2025,16,Italian Grand Prix
0 days 00:22:18.469000,26.5,43.0,997.1,False,44.4,258,0.8,2025,16,Italian Grand Prix
0 days 00:23:18.462000,26.5,43.0,997.1,False,44.4,161,1.7,2025,16,Italian Grand Prix
0 days 00:24:18.482000,26.6,43.0,997.0,False,44.7,219,0.6,2025,16,Italian Grand Prix
0 days 00:25:18.485000,26.5,43.0,997.1,False,45.0,189,0.8,2025,16,Italian Grand Prix
